source,source_label,policy_id,display_name,comment_text
csv:mpl-zses-dh03.csv:row1030,human,EPA-HQ-OW-2025-2929,Fran Whitman,epa -------------------don't change pipeline rules!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
csv:mpl-zses-dh03.csv:row1031,human,EPA-HQ-OW-2025-2929,Ellen Khalifa,"I want to express my staunch opposition to this proposed rule. Yes, it may streamline and expedite permitting for major energy projects. BUT it would also limit state and tribal governments’ ability to protect waterways within their borders by narrowing the scope of Section 401 of the Clean Water Act,

State and tribal governments have had the authority to challenge large energy projects, like oil and gas pipelines, with long-term impacts on water quality,. But local authorities will lose their ability to protect local waterways— including those that support their fisheries and drinking water supplies. 

My understanding is that Section 401 has been instrumental in long-term protections of water quality and natural systems. Now the government want to open them up to potential pollution and contamination with no recourse.

This is a heavy-handed intrusion of the federal government over the rights of states and their citizens. Please do not finalize this harmful rule."
csv:mpl-zses-dh03.csv:row1032,human,EPA-HQ-OW-2025-2929,Nadine Hughey,"Section 401 of the Clean Water Act has historically given state and tribal governments the authority to challenge large energy projects with long-term impacts on water quality, like oil and gas pipelines. But under the president’s proposed new rule, states and tribes would only be able to consider the immediate water quality impacts of a project when choosing to approve or reject it, regardless of long-term impacts. That makes no sense. Short-term thinking about the environment is irresponsible and selfish."
csv:mpl-zses-dh03.csv:row1033,human,EPA-HQ-OW-2025-2929,Lucille Smith,Don't implement the new changes to Section 401 that restricts states and tribes from considering all factors when choosing to bring a water project forward. Trump needs to get his nose out of Tribal affairs. He isn't the one who's affected by climate change or lack of access to water- he's the one perpetuating those issues.
csv:mpl-zses-dh03.csv:row1034,human,EPA-HQ-OW-2025-2929,Virginia Holton,"This rule will cause the state and tribes to lose their ability to protect local waterways that support fisheries and drinking water. It is common sense that this is bad for people and bad for the environment. The needs of the many outweigh the needs of the few trying to make a buck!

I oppose this proposed rule. While it would streamline and expedite permitting for major energy projects, it would also narrow the scope of Section 401 of the Clean Water Act, limiting state and tribal governments’ ability to protect waterways.

If you care about people and the environment for current and future generations, please do not finalize this harmful rule.

Thank you."
csv:mpl-zses-dh03.csv:row1035,human,EPA-HQ-OW-2025-2929,Hilary Finch,"I am writing to oppose this proposed rule. I understand that this new rule would allow states and tribes to consider only immediate water quality impacts of a project when choosing to approve or reject it. As such, they would lose the ability to think long-term about the impact of proposed projects.

As it stands, Section 401 has been instrumental in protecting water quality, and has rarely been “misused” to kill unwanted projects. The rule guts important safeguards and strips the ability of states and tribes to challenge harmful projects. Let’s devote our energies to exploring energy sources that can provide power quickly, reliably, and affordably without jeopardizing the health of our waterways and the communities that rely on them.

Please do not finalize this short-sighted and harmful rule."
csv:mpl-zses-dh03.csv:row1036,human,EPA-HQ-OW-2025-2929,Ursula Phillips,"My name is Ursula Phillips and I am a Southern Sierra Miwuk tribal member. I am submitting this comment regarding the proposed updates to the Clean Water Act Section 401 water quality certification regulations.

I am concerned that the proposed rule would limit what tribes are able to review by narrowing the scope of certification to only the discharge point rather than the full project. Water systems are interconnected and impacts do not occur in pieces. Limiting review in this way makes it very difficult to fully consider downstream impacts groundwater connections and effects to cultural or subsistence waters that are vital to tribal communities.

I am also concerned about the proposed limitations on what information tribes can request during the certification process. Tribes must have access to sufficient information in order to make informed decisions that protect water quality. Restricting this ability weakens meaningful review and limits the ability of tribes to identify potential harm before it occurs.

Additionally, the proposed shortening of timelines raises concern for tribes with limited staff and resources. Meaningful water protection requires adequate time to review materials consult internally and consider traditional knowledge. Rigid timelines increase the risk of waiver and reduce the ability of tribes to fully exercise their role in protecting water quality.

These concerns are especially important for tribal members and communities who continue to live within their ancestral homelands and rely on local waters for drinking fishing gathering and cultural practices even when federal recognition and formal regulatory authority are limited or unavailable. Regulatory changes that reduce protections place these communities at even greater risk of harm.

Taken together these proposed changes risk weakening water protections and shifting decision making away from the communities most directly affected. Clean water protection depends on allowing tribes and tribal members to evaluate real world impacts using lived experience cultural knowledge and long term responsibility to place.

To address these concerns, the EPA could consider maintaining flexibility for tribes to evaluate connected and cumulative water quality impacts where appropriate, allowing limited additional information requests necessary for meaningful review, and preserving reasonable timeline extensions to avoid unintentional waiver. Clarifying that applicant involvement cannot override water protective conditions would also help ensure the rule supports water quality rather than limiting it.

I respectfully urge the Environmental Protection Agency to revise the proposed rule to ensure that water quality protections are not narrowed that review authority reflects how water systems function and that communities with longstanding relationships to these waters are not left with fewer safeguards.

Thank you for the opportunity to submit this comment and for considering the concerns of tribal community members whose lives cultures and future generations depend on clean water."
csv:mpl-zses-dh03.csv:row1037,human,EPA-HQ-OW-2025-2929,Jordan Kanemoto,The proposed regulation would unjustly weaken the rights of tribal governments to control their own water rights. I would like to voice an opinion to strongly oppose this coming into law.
csv:mpl-zses-dh03.csv:row1038,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"As a stakeholder, I strongly oppose the proposed changes to Section 401 of the Clean Water Act. For 50 years, this provision has provided essential protection for our nation's waterways by giving states and authorized tribes the ability to review federally permitted projects that could affect their water quality.

The proposed rule would significantly limit this authority by restricting reviews to only ""direct discharges"" into waterways, rather than allowing comprehensive assessments of broader environmental impacts. This change would weaken local communities' ability to protect drinking water sources, fisheries, wetlands, and cultural resources.

Furthermore, the proposed strict deadlines and limited review scope would accelerate project approvals without ensuring adequate environmental protection. This comes at a particularly concerning time, following recent judicial decisions that have already reduced federal water protections.

Water is a shared resource that sustains communities, ecosystems, and economies. Once contaminated, restoration can take generations. The current Section 401 authority provides essential safeguards that allow local communities to protect their water resources for current and future generations.

I urge the EPA to withdraw this proposed rule and maintain the current authority that allows states and tribes to conduct meaningful water quality reviews. Our nation's waterways deserve comprehensive protection, not weakened standards that prioritize expedited project approvals over environmental stewardship."
csv:mpl-zses-dh03.csv:row1039,human,EPA-HQ-OW-2025-2929,Colin Vogt,"I am writing to submit my opposition to the re-interpretation of the Clean Water Act as found in ""Updating the Water Quality Certification Regulations EPA-HQ-OW-2025-2929-0001"". State and local jurisdictions and tribes must be allowed to evaluate the environmental impacts of water related projects. No project should be constructed before all parties have been heard and all concerns addressed."
csv:mpl-zses-dh03.csv:row1040,human,EPA-HQ-OW-2025-2929,Ute Mountain Ute Tribe,"I work in water quality protection and implementation, with a focus on watershed-scale impacts, nonpoint source pollution, and regulatory compliance. I am affiliated with a tribal environmental program and routinely engage with Clean Water Act authorities, including Section 401, as part of my professional responsibilities. I am submitting the questions below to better understand how the proposed revisions to the Section 401 regulations are intended to function in practice, particularly with respect to protecting water quality standards and addressing cumulative and nonpoint source impacts.

1. How does EPA anticipate water quality standards will be protected from federally permitted activities that result in nonpoint source pollution when Section 401 review is limited to direct point-source discharges?

2. Given that many water quality impairments result from cumulative impacts rather than single discharges, how does the proposed rule ensure that cumulative effects associated with federally permitted activities are adequately considered during Section 401 certification?

3. How did EPA evaluate the disproportionate impacts of the proposed revisions on tribal governments, particularly where Section 401 serves as one of the only enforceable mechanisms available to prevent upstream water quality degradation?

4. If Section 401 authority is narrowed, what enforceable federal or tribal mechanisms does EPA identify as sufficient to address indirect, diffuse, or runoff-related impacts associated with federally permitted projects?

5. How does EPA reconcile the proposed limitations on preventive review authority with the Clean Water Act’s objective to restore and maintain the chemical, physical, and biological integrity of the Nation’s waters?

6. How does the proposed rule ensure that tribal water quality standards are meaningfully protected when impacts arise from activities beyond narrowly defined point-source discharges?

Thank you for your time and consideration."
csv:mpl-zses-dh03.csv:row1041,human,EPA-HQ-OW-2025-2929,Diana Boyd,"I support the rights of state and local governments to block pipeline construction and energy projects if they pose a threat to local waterways, and I oppose EPA-HQ-OW-2025-2929. We all need clean water to live."
csv:mpl-zses-dh03.csv:row1042,human,EPA-HQ-OW-2025-2929,Dani Raymond,"Hello,
 I live in Michigan and am proud to be involvedin protecting our GREAT LAKES. We need state and tribal input on proposed constructions and businesses that can harm our fresh water. Who better than LOCALS to steer environmental protection towards a future with fresh drinking water.

Thank you."
csv:mpl-zses-dh03.csv:row1043,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"There can be no justification for weakening the ability of The tribes to protect waterways that affect their llands, whether actually on or adjacent 
to those lands, nor for weakening legal mechanisms that exist to enable the tribes to enforce those protections."
csv:mpl-zses-dh03.csv:row1044,human,EPA-HQ-OW-2025-2929,Kenna Kinneer,Please do not revise as the intent is to intentionally weaken tribes' right to clean water.
csv:mpl-zses-dh03.csv:row1045,human,EPA-HQ-OW-2025-2929,Anonymous public comment,Changes are not for the benefit of all. The updates take away rights of tribes to look at new projects from a total potential impact perspective and limits it to review based on discharge only. This is not good. Don't accept these changes!
csv:mpl-zses-dh03.csv:row1046,human,EPA-HQ-OW-2025-2929,Emily Rabe,Protect our water quality!
csv:mpl-zses-dh03.csv:row1047,human,EPA-HQ-OW-2025-2929,Angel Golis,See Attached
csv:mpl-zses-dh03.csv:row1048,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1049,human,EPA-HQ-OW-2025-2929,Bret Huntman,See Attached
csv:mpl-zses-dh03.csv:row1050,human,EPA-HQ-OW-2025-2929,Cheryl Wood,See Attached
csv:mpl-zses-dh03.csv:row1051,human,EPA-HQ-OW-2025-2929,Jane Feely,See Attached
csv:mpl-zses-dh03.csv:row1052,human,EPA-HQ-OW-2025-2929,Cheryl Hibbett,See Attached
csv:mpl-zses-dh03.csv:row1053,human,EPA-HQ-OW-2025-2929,Nancy Ellett-Crosby,See Attached
csv:mpl-zses-dh03.csv:row1054,human,EPA-HQ-OW-2025-2929,Catherine Daligga,See Attached
csv:mpl-zses-dh03.csv:row1055,human,EPA-HQ-OW-2025-2929,Ellen Burns,See Attached
csv:mpl-zses-dh03.csv:row1056,human,EPA-HQ-OW-2025-2929,Emily Tate,See Attached
csv:mpl-zses-dh03.csv:row1057,human,EPA-HQ-OW-2025-2929,Stephanie Digby,See Attached
csv:mpl-zses-dh03.csv:row1058,human,EPA-HQ-OW-2025-2929,Gordon McCurry,See Attached
csv:mpl-zses-dh03.csv:row1059,human,EPA-HQ-OW-2025-2929,Cathy Carpenter,See Attached
csv:mpl-zses-dh03.csv:row1060,human,EPA-HQ-OW-2025-2929,Monica Keady,See Attached
csv:mpl-zses-dh03.csv:row1061,human,EPA-HQ-OW-2025-2929,Lynn K (no surname provided),See Attached
csv:mpl-zses-dh03.csv:row1062,human,EPA-HQ-OW-2025-2929,Janet Wedlock,See Attached
csv:mpl-zses-dh03.csv:row1063,human,EPA-HQ-OW-2025-2929,Mary White,See Attached
csv:mpl-zses-dh03.csv:row1064,human,EPA-HQ-OW-2025-2929,Bonnie Philips,See Attached
csv:mpl-zses-dh03.csv:row1065,human,EPA-HQ-OW-2025-2929,Marya Bradley,See Attached
csv:mpl-zses-dh03.csv:row1066,human,EPA-HQ-OW-2025-2929,Carolyn Carr,See Attached
csv:mpl-zses-dh03.csv:row1067,human,EPA-HQ-OW-2025-2929,Wsley Ssson,See Attached
csv:mpl-zses-dh03.csv:row1068,human,EPA-HQ-OW-2025-2929,Gregg Patterson,See Attached
csv:mpl-zses-dh03.csv:row1069,human,EPA-HQ-OW-2025-2929,John Pearson,See Attached
csv:mpl-zses-dh03.csv:row1070,human,EPA-HQ-OW-2025-2929,Jim Bradley,See Attached
csv:mpl-zses-dh03.csv:row1071,human,EPA-HQ-OW-2025-2929,Anna Stevens,See Attached
csv:mpl-zses-dh03.csv:row1072,human,EPA-HQ-OW-2025-2929,Alexis Slutzky,See Attached
csv:mpl-zses-dh03.csv:row1073,human,EPA-HQ-OW-2025-2929,Sondra Willobee,See Attached
csv:mpl-zses-dh03.csv:row1074,human,EPA-HQ-OW-2025-2929,Mary Remstad,See Attached
csv:mpl-zses-dh03.csv:row1075,human,EPA-HQ-OW-2025-2929,Linda Stathoplos,See Attached
csv:mpl-zses-dh03.csv:row1076,human,EPA-HQ-OW-2025-2929,Sara Felts,See Attached
csv:mpl-zses-dh03.csv:row1077,human,EPA-HQ-OW-2025-2929,Debbie Allert,See Attached
csv:mpl-zses-dh03.csv:row1078,human,EPA-HQ-OW-2025-2929,Madeline Amalphy,See Attached
csv:mpl-zses-dh03.csv:row1079,human,EPA-HQ-OW-2025-2929,Lindy Moceus,See Attached
csv:mpl-zses-dh03.csv:row1080,human,EPA-HQ-OW-2025-2929,Mauren Pierson,See Attached
csv:mpl-zses-dh03.csv:row1081,human,EPA-HQ-OW-2025-2929,Eleanor Weisman,See Attached
csv:mpl-zses-dh03.csv:row1082,human,EPA-HQ-OW-2025-2929,Bill Gruener,See Attached
csv:mpl-zses-dh03.csv:row1083,human,EPA-HQ-OW-2025-2929,Mary Babineau,See Attached
csv:mpl-zses-dh03.csv:row1084,human,EPA-HQ-OW-2025-2929,Deborah Reade,See Attached
csv:mpl-zses-dh03.csv:row1085,human,EPA-HQ-OW-2025-2929,Thaddeus Wojcik,See Attached
csv:mpl-zses-dh03.csv:row1086,human,EPA-HQ-OW-2025-2929,Mark Trombly,See Attached
csv:mpl-zses-dh03.csv:row1087,human,EPA-HQ-OW-2025-2929,Louis Pugliese,See Attached
csv:mpl-zses-dh03.csv:row1088,human,EPA-HQ-OW-2025-2929,Kristen Sturgis,See Attached
csv:mpl-zses-dh03.csv:row1089,human,EPA-HQ-OW-2025-2929,David Perk,See Attached
csv:mpl-zses-dh03.csv:row1090,human,EPA-HQ-OW-2025-2929,Kayla Rouse,See Attached
csv:mpl-zses-dh03.csv:row1091,human,EPA-HQ-OW-2025-2929,Dean Cho,See Attached
csv:mpl-zses-dh03.csv:row1092,human,EPA-HQ-OW-2025-2929,Letitia Dace,See Attached
csv:mpl-zses-dh03.csv:row1093,human,EPA-HQ-OW-2025-2929,Ellen Waara,See Attached
csv:mpl-zses-dh03.csv:row1094,human,EPA-HQ-OW-2025-2929,Nishanga Bliss,See Attached
csv:mpl-zses-dh03.csv:row1095,human,EPA-HQ-OW-2025-2929,Peyton Rohner,See Attached
csv:mpl-zses-dh03.csv:row1096,human,EPA-HQ-OW-2025-2929,William Nierstedt,See Attached
csv:mpl-zses-dh03.csv:row1097,human,EPA-HQ-OW-2025-2929,Amy Dunham Strand,See Attached
csv:mpl-zses-dh03.csv:row1098,human,EPA-HQ-OW-2025-2929,Terese Buchanan,See Attached
csv:mpl-zses-dh03.csv:row1099,human,EPA-HQ-OW-2025-2929,Terence Hero,See Attached
csv:mpl-zses-dh03.csv:row1100,human,EPA-HQ-OW-2025-2929,Mary And G. R. Hamilton,See Attached
csv:mpl-zses-dh03.csv:row1101,human,EPA-HQ-OW-2025-2929,Peter Lambert,See Attached
csv:mpl-zses-dh03.csv:row1102,human,EPA-HQ-OW-2025-2929,Margaret Cole,See Attached
csv:mpl-zses-dh03.csv:row1103,human,EPA-HQ-OW-2025-2929,Thomas Flynn,See Attached
csv:mpl-zses-dh03.csv:row1104,human,EPA-HQ-OW-2025-2929,Lorraine Garratt,See Attached
csv:mpl-zses-dh03.csv:row1105,human,EPA-HQ-OW-2025-2929,Susan Crampton,See Attached
csv:mpl-zses-dh03.csv:row1106,human,EPA-HQ-OW-2025-2929,Ken Gigliello,See Attached
csv:mpl-zses-dh03.csv:row1107,human,EPA-HQ-OW-2025-2929,William Leavenworth,See Attached
csv:mpl-zses-dh03.csv:row1108,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1109,human,EPA-HQ-OW-2025-2929,Liza Eng,See Attached
csv:mpl-zses-dh03.csv:row1110,human,EPA-HQ-OW-2025-2929,Al Beltram,See Attached
csv:mpl-zses-dh03.csv:row1111,human,EPA-HQ-OW-2025-2929,Jay Roelof,See Attached
csv:mpl-zses-dh03.csv:row1112,human,EPA-HQ-OW-2025-2929,Denise Roux,See Attached
csv:mpl-zses-dh03.csv:row1113,human,EPA-HQ-OW-2025-2929,Andrew Hartley,See Attached
csv:mpl-zses-dh03.csv:row1114,human,EPA-HQ-OW-2025-2929,Kevin O'Carroll,See Attached
csv:mpl-zses-dh03.csv:row1115,human,EPA-HQ-OW-2025-2929,Patricia Torres,See Attached
csv:mpl-zses-dh03.csv:row1116,human,EPA-HQ-OW-2025-2929,Jim Steitz,See Attached
csv:mpl-zses-dh03.csv:row1117,human,EPA-HQ-OW-2025-2929,Nancy Artz,See Attached
csv:mpl-zses-dh03.csv:row1118,human,EPA-HQ-OW-2025-2929,Mary Moderacki,See Attached
csv:mpl-zses-dh03.csv:row1119,human,EPA-HQ-OW-2025-2929,Peter Whedbee,See Attached
csv:mpl-zses-dh03.csv:row1120,human,EPA-HQ-OW-2025-2929,Aggie Perilli,See Attached
csv:mpl-zses-dh03.csv:row1121,human,EPA-HQ-OW-2025-2929,Elaine Hering,See Attached
csv:mpl-zses-dh03.csv:row1122,human,EPA-HQ-OW-2025-2929,Dolores M. Johnson,See Attached
csv:mpl-zses-dh03.csv:row1123,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1124,human,EPA-HQ-OW-2025-2929,Everett Sparks,See Attached
csv:mpl-zses-dh03.csv:row1125,human,EPA-HQ-OW-2025-2929,Ariel Harris,See Attached
csv:mpl-zses-dh03.csv:row1126,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1127,human,EPA-HQ-OW-2025-2929,Anne Funderburk,See Attached
csv:mpl-zses-dh03.csv:row1128,human,EPA-HQ-OW-2025-2929,Marya (no surname provided),See Attached
csv:mpl-zses-dh03.csv:row1129,human,EPA-HQ-OW-2025-2929,Nora Pfeiffer,See Attached
csv:mpl-zses-dh03.csv:row1130,human,EPA-HQ-OW-2025-2929,Dante (no surname provided),See Attached
csv:mpl-zses-dh03.csv:row1131,human,EPA-HQ-OW-2025-2929,Mary (no surname provided),See Attached
csv:mpl-zses-dh03.csv:row1132,human,EPA-HQ-OW-2025-2929,Nancy D'Angelo,See Attached
csv:mpl-zses-dh03.csv:row1133,human,EPA-HQ-OW-2025-2929,Pamela Hoge,See Attached
csv:mpl-zses-dh03.csv:row1134,human,EPA-HQ-OW-2025-2929,Kymberli Ricks White,See Attached
csv:mpl-zses-dh03.csv:row1135,human,EPA-HQ-OW-2025-2929,Sandra Rawline,See Attached
csv:mpl-zses-dh03.csv:row1136,human,EPA-HQ-OW-2025-2929,Cynthia Mastro,See Attached
csv:mpl-zses-dh03.csv:row1137,human,EPA-HQ-OW-2025-2929,Bill Rosenthal,See Attached
csv:mpl-zses-dh03.csv:row1138,human,EPA-HQ-OW-2025-2929,Lara Wright,See Attached
csv:mpl-zses-dh03.csv:row1139,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1140,human,EPA-HQ-OW-2025-2929,Carol Rosskam,See Attached
csv:mpl-zses-dh03.csv:row1141,human,EPA-HQ-OW-2025-2929,David Luboff,See Attached
csv:mpl-zses-dh03.csv:row1142,human,EPA-HQ-OW-2025-2929,Felicia Bruce,See Attached
csv:mpl-zses-dh03.csv:row1143,human,EPA-HQ-OW-2025-2929,Jon Hamilton,See Attached
csv:mpl-zses-dh03.csv:row1144,human,EPA-HQ-OW-2025-2929,Jane Fairchild,See Attached
csv:mpl-zses-dh03.csv:row1145,human,EPA-HQ-OW-2025-2929,Bruce Hlodnicki,See Attached
csv:mpl-zses-dh03.csv:row1146,human,EPA-HQ-OW-2025-2929,Anna Thompson,See Attached
csv:mpl-zses-dh03.csv:row1147,human,EPA-HQ-OW-2025-2929,K. Jashbow,See Attached
csv:mpl-zses-dh03.csv:row1148,human,EPA-HQ-OW-2025-2929,Christoph Leemann,See Attached
csv:mpl-zses-dh03.csv:row1149,human,EPA-HQ-OW-2025-2929,Carol Alley,See Attached
csv:mpl-zses-dh03.csv:row1150,human,EPA-HQ-OW-2025-2929,Arthur Carter,See Attached
csv:mpl-zses-dh03.csv:row1151,human,EPA-HQ-OW-2025-2929,Paul Walter,See Attached
csv:mpl-zses-dh03.csv:row1152,human,EPA-HQ-OW-2025-2929,Stephen Heller,See Attached
csv:mpl-zses-dh03.csv:row1153,human,EPA-HQ-OW-2025-2929,Phyllis Senghaas,See Attached
csv:mpl-zses-dh03.csv:row1154,human,EPA-HQ-OW-2025-2929,Hugh Zackheim,See Attached
csv:mpl-zses-dh03.csv:row1155,human,EPA-HQ-OW-2025-2929,Brigitte Berner,See Attached
csv:mpl-zses-dh03.csv:row1156,human,EPA-HQ-OW-2025-2929,Gini Calcerano,See Attached
csv:mpl-zses-dh03.csv:row1157,human,EPA-HQ-OW-2025-2929,Robert Choo,See Attached
csv:mpl-zses-dh03.csv:row1158,human,EPA-HQ-OW-2025-2929,Jeanne Panek,See Attached
csv:mpl-zses-dh03.csv:row1159,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1160,human,EPA-HQ-OW-2025-2929,Dan Doepker,See Attached
csv:mpl-zses-dh03.csv:row1161,human,EPA-HQ-OW-2025-2929,Duncan Fowler,See Attached
csv:mpl-zses-dh03.csv:row1162,human,EPA-HQ-OW-2025-2929,Patricia Dallmann-Weaver,See Attached
csv:mpl-zses-dh03.csv:row1163,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1164,human,EPA-HQ-OW-2025-2929,Lynn Mayer,See Attached
csv:mpl-zses-dh03.csv:row1165,human,EPA-HQ-OW-2025-2929,Dwight Johnson,See Attached
csv:mpl-zses-dh03.csv:row1166,human,EPA-HQ-OW-2025-2929,Maren Behrend,See Attached
csv:mpl-zses-dh03.csv:row1167,human,EPA-HQ-OW-2025-2929,Martha Waltman,See Attached
csv:mpl-zses-dh03.csv:row1168,human,EPA-HQ-OW-2025-2929,Toni Viertel,See Attached
csv:mpl-zses-dh03.csv:row1169,human,EPA-HQ-OW-2025-2929,Annea Rosenberg,See Attached
csv:mpl-zses-dh03.csv:row1170,human,EPA-HQ-OW-2025-2929,Carolyn Mather,See Attached
csv:mpl-zses-dh03.csv:row1171,human,EPA-HQ-OW-2025-2929,Debra Wood,See Attached
csv:mpl-zses-dh03.csv:row1172,human,EPA-HQ-OW-2025-2929,Patricia Brech,See Attached
csv:mpl-zses-dh03.csv:row1173,human,EPA-HQ-OW-2025-2929,Teresa DeLorenzo,See Attached
csv:mpl-zses-dh03.csv:row1174,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1175,human,EPA-HQ-OW-2025-2929,Beth Mansbridge,See Attached
csv:mpl-zses-dh03.csv:row1176,human,EPA-HQ-OW-2025-2929,Jim Steitz,See Attached
csv:mpl-zses-dh03.csv:row1177,human,EPA-HQ-OW-2025-2929,Michele Bedard,See Attached
csv:mpl-zses-dh03.csv:row1178,human,EPA-HQ-OW-2025-2929,Sandy Dillon,See Attached
csv:mpl-zses-dh03.csv:row1179,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1180,human,EPA-HQ-OW-2025-2929,Julie Shy-Sobol,See Attached
csv:mpl-zses-dh03.csv:row1181,human,EPA-HQ-OW-2025-2929,Ben Gorman,See Attached
csv:mpl-zses-dh03.csv:row1182,human,EPA-HQ-OW-2025-2929,David McMullan,See Attached
csv:mpl-zses-dh03.csv:row1183,human,EPA-HQ-OW-2025-2929,Brandon Winslow,See Attached
csv:mpl-zses-dh03.csv:row1184,human,EPA-HQ-OW-2025-2929,Kathryn Riss,See Attached
csv:mpl-zses-dh03.csv:row1185,human,EPA-HQ-OW-2025-2929,John Conway,See Attached
csv:mpl-zses-dh03.csv:row1186,human,EPA-HQ-OW-2025-2929,John Thorsen,See Attached
csv:mpl-zses-dh03.csv:row1187,human,EPA-HQ-OW-2025-2929,Teresa Robeson,See Attached
csv:mpl-zses-dh03.csv:row1188,human,EPA-HQ-OW-2025-2929,David Dow,See Attached
csv:mpl-zses-dh03.csv:row1189,human,EPA-HQ-OW-2025-2929,Claudia Dinep,See Attached
csv:mpl-zses-dh03.csv:row1190,human,EPA-HQ-OW-2025-2929,Elizabeth Bancroft,See Attached
csv:mpl-zses-dh03.csv:row1191,human,EPA-HQ-OW-2025-2929,Peter Salwen,See Attached
csv:mpl-zses-dh03.csv:row1192,human,EPA-HQ-OW-2025-2929,Nancy Garret,See Attached
csv:mpl-zses-dh03.csv:row1193,human,EPA-HQ-OW-2025-2929,Querido Galdo,See Attached
csv:mpl-zses-dh03.csv:row1194,human,EPA-HQ-OW-2025-2929,Joan Ramos,See Attached
csv:mpl-zses-dh03.csv:row1195,human,EPA-HQ-OW-2025-2929,Audrey McLean,See Attached
csv:mpl-zses-dh03.csv:row1196,human,EPA-HQ-OW-2025-2929,Lori Baranoff,See Attached
csv:mpl-zses-dh03.csv:row1197,human,EPA-HQ-OW-2025-2929,Jesse Mushenko,See Attached
csv:mpl-zses-dh03.csv:row1198,human,EPA-HQ-OW-2025-2929,Tari Pantaleo,See Attached
csv:mpl-zses-dh03.csv:row1199,human,EPA-HQ-OW-2025-2929,Kathy Garvey,See Attached
csv:mpl-zses-dh03.csv:row1200,human,EPA-HQ-OW-2025-2929,William Dane,See Attached
csv:mpl-zses-dh03.csv:row1201,human,EPA-HQ-OW-2025-2929,Andria Ventura,See Attached
csv:mpl-zses-dh03.csv:row1202,human,EPA-HQ-OW-2025-2929,Stephanie Hemphill,See Attached
csv:mpl-zses-dh03.csv:row1203,human,EPA-HQ-OW-2025-2929,Josie Moss,See Attached
csv:mpl-zses-dh03.csv:row1204,human,EPA-HQ-OW-2025-2929,Ann Levine,See Attached
csv:mpl-zses-dh03.csv:row1205,human,EPA-HQ-OW-2025-2929,Amelia Gray,See Attached
csv:mpl-zses-dh03.csv:row1206,human,EPA-HQ-OW-2025-2929,Margaret Karen Rist,See Attached
csv:mpl-zses-dh03.csv:row1207,human,EPA-HQ-OW-2025-2929,Randi Heikes,See Attached
csv:mpl-zses-dh03.csv:row1208,human,EPA-HQ-OW-2025-2929,Lauren Stringer,See Attached
csv:mpl-zses-dh03.csv:row1209,human,EPA-HQ-OW-2025-2929,Michael Carpenter,See Attached
csv:mpl-zses-dh03.csv:row1210,human,EPA-HQ-OW-2025-2929,Naomi Zurcher,See Attached
csv:mpl-zses-dh03.csv:row1211,human,EPA-HQ-OW-2025-2929,Sally Downing,See Attached
csv:mpl-zses-dh03.csv:row1212,human,EPA-HQ-OW-2025-2929,Bruce Hlodnicki,See Attached
csv:mpl-zses-dh03.csv:row1213,human,EPA-HQ-OW-2025-2929,Amy Mueller,See Attached
csv:mpl-zses-dh03.csv:row1214,human,EPA-HQ-OW-2025-2929,Lisa and Jim Sabo,See Attached
csv:mpl-zses-dh03.csv:row1215,human,EPA-HQ-OW-2025-2929,Paula Morgan,See Attached
csv:mpl-zses-dh03.csv:row1216,human,EPA-HQ-OW-2025-2929,Edward Main,See Attached
csv:mpl-zses-dh03.csv:row1217,human,EPA-HQ-OW-2025-2929,Anonymous public comment,See Attached
csv:mpl-zses-dh03.csv:row1218,human,EPA-HQ-OW-2025-2929,D. Carr,See Attached
csv:mpl-zses-dh03.csv:row1219,human,EPA-HQ-OW-2025-2929,Mackenzie Preston,See Attached
csv:mpl-zses-dh03.csv:row1220,human,EPA-HQ-OW-2025-2929,Mary Goldman,See Attached
csv:mpl-zses-dh03.csv:row1221,human,EPA-HQ-OW-2025-2929,Robyn Brooks,See Attached
csv:mpl-zses-dh03.csv:row1222,human,EPA-HQ-OW-2025-2929,Tara Ward,See Attached
csv:mpl-zses-dh03.csv:row1223,human,EPA-HQ-OW-2025-2929,Maria (no surname provided),See Attached
csv:mpl-zses-dh03.csv:row1224,human,EPA-HQ-OW-2025-2929,Mark Daitsman,See Attached
csv:mpl-zses-dh03.csv:row1225,human,EPA-HQ-OW-2025-2929,Ray Pfeiffer,See Attached
